station_id,date,time,pm25_aqi,pm25_value,pm10_aqi,pm10_value,o3_aqi,o3_value,co_aqi,co_value,no2_aqi,no2_value,so2_aqi,so2_value,aqi,aqi_param
bkp126t,2026-08-13,21:00,20,12.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp127t,2026-08-13,21:00,32,17.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp128t,2026-08-13,21:00,15,8.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
bkp129t,2026-08-13,21:00,16,9.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
bkp130t,2026-08-13,21:00,12,7.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
bkp131t,2026-08-13,21:00,17,10.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp133t,2026-08-13,21:00,17,9.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp56t,2026-08-13,21:00,24,14.2,27,52,-999,-1,-999,-1,-999,-1,-999,-1,27,PM10
bkp57t,2026-08-13,21:00,22,12.9,20,40,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp58t,2026-08-13,21:00,36,19.2,30,56,-999,-1,-999,-1,-999,-1,-999,-1,36,PM25
bkp59t,2026-08-13,21:00,22,13.0,19,37,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp60t,2026-08-13,21:00,16,9.3,18,36,-999,-1,-999,-1,-999,-1,-999,-1,18,PM10
bkp61t,2026-08-13,21:00,18,10.7,14,28,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
bkp62t,2026-08-13,21:00,35,18.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,35,PM25
bkp63t,2026-08-13,21:00,21,12.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp64t,2026-08-13,21:00,34,18.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,34,PM25
bkp65t,2026-08-13,21:00,28,16.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,28,PM25
bkp66t,2026-08-13,21:00,34,18.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,34,PM25
bkp67t,2026-08-13,21:00,32,17.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp69t,2026-08-13,21:00,20,11.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp70t,2026-08-13,21:00,21,12.3,29,55,-999,-1,-999,-1,-999,-1,-999,-1,29,PM10
bkp71t,2026-08-13,21:00,19,11.3,15,30,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp72t,2026-08-13,21:00,41,21.1,33,59,-999,-1,-999,-1,-999,-1,-999,-1,41,PM25
bkp73t,2026-08-13,21:00,20,12.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp74t,2026-08-13,21:00,12,7.0,11,21,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
bkp75t,2026-08-13,21:00,22,13.3,18,35,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp76t,2026-08-13,21:00,14,8.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
bkp77t,2026-08-13,21:00,15,9.2,14,28,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
bkp78t,2026-08-13,21:00,38,20.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,38,PM25
bkp79t,2026-08-13,21:00,24,14.4,16,32,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp80t,2026-08-13,21:00,36,19.1,43,72,-999,-1,-999,-1,-999,-1,-999,-1,43,PM10
bkp81t,2026-08-13,21:00,32,17.7,32,58,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp82t,2026-08-13,21:00,24,14.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp83t,2026-08-13,21:00,15,8.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
bkp84t,2026-08-13,21:00,31,17.0,18,36,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp85t,2026-08-13,21:00,30,16.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,30,PM25
bkp86t,2026-08-13,21:00,21,12.5,10,20,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp87t,2026-08-13,21:00,19,11.1,14,27,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp88t,2026-08-13,21:00,28,15.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,28,PM25
bkp89t,2026-08-13,21:00,38,19.9,32,58,-999,-1,-999,-1,-999,-1,-999,-1,38,PM25
bkp90t,2026-08-13,21:00,31,17.2,25,50,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp91t,2026-08-13,21:00,20,12.2,21,41,-999,-1,-999,-1,-999,-1,-999,-1,21,PM10
bkp92t,2026-08-13,21:00,27,15.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp93t,2026-08-13,21:00,13,7.6,13,25,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
bkp94t,2026-08-13,21:00,27,15.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp95t,2026-08-13,21:00,23,13.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp96t,2026-08-13,21:00,19,11.4,12,24,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp97t,2026-08-13,21:00,20,12.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp98t,2026-08-13,21:00,34,18.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,34,PM25
bkp99t,2026-08-13,21:00,21,12.3,11,21,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
o10,2026-08-13,21:00,20,12.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
o61,2026-08-13,21:00,18,10.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
o63,2026-08-13,21:00,18,10.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
02t,2026-08-13,22:00,21,12.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,PM25
08t,2026-08-13,22:00,34,18.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,PM25
100t,2026-08-13,22:00,19,11.6,23,46,9,12,1,0.10,4,10,0,0,23,PM10
101t,2026-08-13,22:00,16,9.5,10,20,-1,-1,18,3.20,1,3,0,1,18,CO
102t,2026-08-13,22:00,30,16.6,16,31,-1,-1,-1,-1,-1,-1,-1,-1,30,PM25
103t,2026-08-13,22:00,20,11.7,17,34,-1,-1,1,0.20,5,11,0,0,20,PM25
104t,2026-08-13,22:00,20,12.2,-1,-1,22,31,1,0.20,1,3,1,2,22,O3
105t,2026-08-13,22:00,16,9.7,-999,-1,16,22,1,0.20,5,11,0,1,16,PM25
106t,2026-08-13,22:00,12,7.2,-999,-1,4,6,2,0.30,0,1,0,0,12,PM25
107t,2026-08-13,22:00,21,12.8,-1,-1,21,29,1,0.20,2,5,0,0,21,PM25
108t,2026-08-13,22:00,15,9.1,-1,-1,25,35,10,1.80,0,1,1,2,25,O3
109t,2026-08-13,22:00,22,13.1,-1,-1,18,25,1,0.10,1,2,1,3,22,PM25
110t,2026-08-13,22:00,33,17.9,-999,-1,24,33,-1,-1,1,2,0,0,33,PM25
111t,2026-08-13,22:00,13,8.0,-999,-1,24,33,1,0.10,-1,-1,-1,-1,24,O3
112t,2026-08-13,22:00,14,8.3,-999,-1,19,26,0,0.00,0,0,0,0,19,O3
113t,2026-08-13,22:00,12,7.4,9,17,35,41,1,0.10,0,0,0,0,35,O3
114t,2026-08-13,22:00,16,9.4,13,25,21,30,2,0.40,1,3,0,1,21,O3
115t,2026-08-13,22:00,16,9.7,11,21,10,14,1,0.20,1,3,0,1,16,PM25
116t,2026-08-13,22:00,13,7.7,10,20,20,28,1,0.10,1,3,0,0,20,O3
117t,2026-08-13,22:00,18,10.5,-999,-1,10,14,1,0.20,2,4,0,1,18,PM25
118t,2026-08-13,22:00,13,7.6,-1,-1,6,9,2,0.30,2,5,0,0,13,PM25
119t,2026-08-13,22:00,11,6.7,-1,-1,10,14,7,1.20,2,4,1,2,11,PM25
120t,2026-08-13,22:00,12,7.0,-1,-1,11,16,3,0.50,1,2,0,0,12,PM25
121t,2026-08-13,22:00,12,7.2,-1,-1,12,17,1,0.10,0,1,0,0,12,PM25
13t,2026-08-13,22:00,10,5.8,-1,-1,16,23,2,0.30,-1,-1,-1,-1,16,O3
14t,2026-08-13,22:00,27,15.6,-1,-1,10,14,1,0.20,7,16,1,3,27,PM25
16t,2026-08-13,22:00,19,11.1,11,22,-1,-1,-1,-1,-1,-1,-1,-1,19,PM25
17t,2026-08-13,22:00,22,13.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
19t,2026-08-13,22:00,21,12.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,PM25
20t,2026-08-13,22:00,25,14.8,12,23,-1,-1,-1,-1,-1,-1,-1,-1,25,PM25
21t,2026-08-13,22:00,13,7.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,PM25
22t,2026-08-13,22:00,13,7.7,10,19,-1,-1,-1,-1,-1,-1,-1,-1,13,PM25
24t,2026-08-13,22:00,28,15.9,26,51,-1,-1,-1,-1,-1,-1,-1,-1,28,PM25
25t,2026-08-13,22:00,20,12.1,14,28,-1,-1,-999,-1,-1,-1,-999,-1,20,PM25
26t,2026-08-13,22:00,27,15.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,PM25
27t,2026-08-13,22:00,38,20.1,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,38,PM25
28t,2026-08-13,22:00,32,17.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,PM25
29t,2026-08-13,22:00,43,22.0,28,53,-1,-1,-1,-1,-1,-1,-1,-1,43,PM25
30t,2026-08-13,22:00,24,14.6,21,42,9,12,1,0.10,0,1,0,0,24,PM25
31t,2026-08-13,22:00,34,18.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,PM25
33t,2026-08-13,22:00,18,10.6,-1,-1,-1,-1,-999,-1,-1,-1,-999,-1,18,PM25
34t,2026-08-13,22:00,36,19.3,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,36,PM25
35t,2026-08-13,22:00,27,15.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,PM25
36t,2026-08-13,22:00,16,9.5,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,16,PM25
37t,2026-08-13,22:00,16,9.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,PM25
38t,2026-08-13,22:00,15,9.0,-1,-1,14,20,2,0.40,1,2,0,1,15,PM25
39t,2026-08-13,22:00,15,8.9,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,15,PM25
40t,2026-08-13,22:00,16,9.3,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,16,PM25
41t,2026-08-13,22:00,13,7.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,PM25
42t,2026-08-13,22:00,12,7.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,PM25
43t,2026-08-13,22:00,13,7.7,-1,-1,-1,-1,-1,-1,2,5,0,1,13,PM25
44t,2026-08-13,22:00,13,7.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,PM25
46t,2026-08-13,22:00,37,19.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,PM25
47t,2026-08-13,22:00,26,15.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,PM25
50t,2026-08-13,22:00,28,16.1,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,28,PM25
52t,2026-08-13,22:00,28,16.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,PM25
53t,2026-08-13,22:00,28,15.9,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,28,PM25
57t,2026-08-13,22:00,14,8.4,15,29,-1,-1,-1,-1,-1,-1,-999,-1,15,PM10
58t,2026-08-13,22:00,14,8.4,8,16,-1,-1,-1,-1,-1,-1,-999,-1,14,PM25
59t,2026-08-13,22:00,17,10.3,11,21,22,31,3,0.60,5,12,-999,-1,22,O3
60t,2026-08-13,22:00,34,18.6,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,34,PM25
61t,2026-08-13,22:00,21,12.4,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,21,PM25
62t,2026-08-13,22:00,12,7.1,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,12,PM25
63t,2026-08-13,22:00,12,6.9,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,12,PM25
67t,2026-08-13,22:00,37,19.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,PM25
68t,2026-08-13,22:00,17,9.9,10,20,-1,-1,-1,-1,-1,-1,-1,-1,17,PM25
69t,2026-08-13,22:00,16,9.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,PM25
70t,2026-08-13,22:00,16,9.4,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,16,PM25
71t,2026-08-13,22:00,16,9.3,10,19,9,12,0,0.00,1,3,3,10,16,PM25
72t,2026-08-13,22:00,15,8.8,9,18,-1,-1,-1,-1,0,0,-1,-1,15,PM25
73t,2026-08-13,22:00,23,13.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,PM25
74t,2026-08-13,22:00,29,16.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,PM25
75t,2026-08-13,22:00,15,9.1,-1,-1,-1,-1,-1,-1,0,1,2,9,15,PM25
76t,2026-08-13,22:00,13,8.0,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,13,PM25
77t,2026-08-13,22:00,31,17.3,15,29,-1,-1,-999,-1,-1,-1,-1,-1,31,PM25
78t,2026-08-13,22:00,11,6.7,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,11,PM25
79t,2026-08-13,22:00,21,12.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,PM25
80t,2026-08-13,22:00,12,7.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,PM25
81t,2026-08-13,22:00,13,8.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,PM25
82t,2026-08-13,22:00,18,10.6,22,43,-1,-1,1,0.20,2,5,-1,-1,22,PM10
83t,2026-08-13,22:00,17,10.3,11,22,-1,-1,-1,-1,-1,-1,-1,-1,17,PM25
84t,2026-08-13,22:00,22,13.1,14,28,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
85t,2026-08-13,22:00,11,6.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,PM25
86t,2026-08-13,22:00,30,16.7,16,32,-1,-1,6,1.00,7,17,-1,-1,30,PM25
87t,2026-08-13,22:00,36,19.3,-1,-1,-1,-1,-1,-1,0,1,-1,-1,36,PM25
88t,2026-08-13,22:00,30,16.8,16,32,-1,-1,-1,-1,2,4,-1,-1,30,PM25
89t,2026-08-13,22:00,12,7.1,8,15,-1,-1,-1,-1,3,8,-1,-1,12,PM25
90t,2026-08-13,22:00,20,12.1,12,24,-1,-1,-1,-1,-1,-1,-1,-1,20,PM25
91t,2026-08-13,22:00,21,12.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,PM25
92t,2026-08-13,22:00,15,9.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,PM25
93t,2026-08-13,22:00,11,6.8,7,14,-1,-1,1,0.10,4,9,0,0,11,PM25
94t,2026-08-13,22:00,12,7.3,7,14,-1,-1,-1,-1,-1,-1,-1,-1,12,PM25
95t,2026-08-13,22:00,18,10.8,10,20,-1,-1,-1,-1,-1,-1,-1,-1,18,PM25
96t,2026-08-13,22:00,15,9.1,10,19,-1,-1,0,0.00,1,2,0,1,15,PM25
97t,2026-08-13,22:00,19,11.5,9,18,14,19,0,0.00,1,3,1,3,19,PM25
98t,2026-08-13,22:00,15,9.0,9,18,17,24,1,0.20,-1,-1,0,0,17,O3
99t,2026-08-13,22:00,16,9.6,10,19,17,24,1,0.20,2,4,1,3,17,O3
bkp100t,2026-08-13,22:00,13,7.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
bkp101t,2026-08-13,22:00,24,14.3,12,24,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp102t,2026-08-13,22:00,21,12.4,20,40,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp103t,2026-08-13,22:00,18,10.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
bkp104t,2026-08-13,22:00,19,11.6,14,27,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp105t,2026-08-13,22:00,35,19.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,35,PM25
bkp115t,2026-08-13,22:00,15,8.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
bkp116t,2026-08-13,22:00,13,7.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
bkp117t,2026-08-13,22:00,14,8.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
bkp118t,2026-08-13,22:00,22,13.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp119t,2026-08-13,22:00,17,10.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp120t,2026-08-13,22:00,14,8.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
bkp121t,2026-08-13,22:00,20,12.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp122t,2026-08-13,22:00,14,8.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
bkp123t,2026-08-13,22:00,12,7.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
bkp124t,2026-08-13,22:00,25,15.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,25,PM25
bkp125t,2026-08-13,22:00,24,14.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp126t,2026-08-13,22:00,21,12.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp127t,2026-08-13,22:00,32,17.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp128t,2026-08-13,22:00,14,8.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
bkp129t,2026-08-13,22:00,16,9.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
bkp130t,2026-08-13,22:00,12,7.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
bkp131t,2026-08-13,22:00,17,10.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp133t,2026-08-13,22:00,17,9.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp56t,2026-08-13,22:00,24,14.2,27,52,-999,-1,-999,-1,-999,-1,-999,-1,27,PM10
bkp57t,2026-08-13,22:00,22,12.9,20,40,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp58t,2026-08-13,22:00,36,19.3,29,55,-999,-1,-999,-1,-999,-1,-999,-1,36,PM25
bkp59t,2026-08-13,22:00,22,13.3,19,37,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp60t,2026-08-13,22:00,16,9.3,18,36,-999,-1,-999,-1,-999,-1,-999,-1,18,PM10
bkp61t,2026-08-13,22:00,18,10.6,14,28,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
bkp62t,2026-08-13,22:00,36,19.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,36,PM25
bkp63t,2026-08-13,22:00,21,12.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp64t,2026-08-13,22:00,34,18.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,34,PM25
bkp65t,2026-08-13,22:00,28,16.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,28,PM25
bkp66t,2026-08-13,22:00,33,18.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,33,PM25
bkp67t,2026-08-13,22:00,31,17.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp69t,2026-08-13,22:00,20,11.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp70t,2026-08-13,22:00,19,11.3,28,53,-999,-1,-999,-1,-999,-1,-999,-1,28,PM10
bkp71t,2026-08-13,22:00,18,11.0,15,29,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
bkp72t,2026-08-13,22:00,41,21.1,33,59,-999,-1,-999,-1,-999,-1,-999,-1,41,PM25
bkp73t,2026-08-13,22:00,20,11.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp74t,2026-08-13,22:00,11,6.6,11,21,-999,-1,-999,-1,-999,-1,-999,-1,11,PM25
bkp75t,2026-08-13,22:00,22,13.4,17,34,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp76t,2026-08-13,22:00,14,8.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
bkp77t,2026-08-13,22:00,15,9.2,14,27,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
bkp78t,2026-08-13,22:00,38,20.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,38,PM25
bkp79t,2026-08-13,22:00,24,14.6,16,32,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp80t,2026-08-13,22:00,35,18.8,42,70,-999,-1,-999,-1,-999,-1,-999,-1,42,PM10
bkp81t,2026-08-13,22:00,32,17.5,31,57,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp82t,2026-08-13,22:00,24,14.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp83t,2026-08-13,22:00,14,8.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
bkp84t,2026-08-13,22:00,32,17.4,18,36,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp85t,2026-08-13,22:00,30,16.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,30,PM25
bkp86t,2026-08-13,22:00,21,12.5,10,19,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp87t,2026-08-13,22:00,18,11.0,13,26,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
bkp88t,2026-08-13,22:00,28,15.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,28,PM25
bkp89t,2026-08-13,22:00,39,20.3,32,58,-999,-1,-999,-1,-999,-1,-999,-1,39,PM25
bkp90t,2026-08-13,22:00,32,17.4,25,49,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp91t,2026-08-13,22:00,20,12.2,20,40,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp92t,2026-08-13,22:00,26,15.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp93t,2026-08-13,22:00,12,7.4,13,25,-999,-1,-999,-1,-999,-1,-999,-1,13,PM10
bkp94t,2026-08-13,22:00,26,15.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp95t,2026-08-13,22:00,23,13.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp96t,2026-08-13,22:00,19,11.4,12,24,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp97t,2026-08-13,22:00,20,12.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp98t,2026-08-13,22:00,34,18.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,34,PM25
bkp99t,2026-08-13,22:00,21,12.5,11,21,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
o10,2026-08-13,22:00,21,12.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
o61,2026-08-13,22:00,18,10.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
02t,2026-08-13,23:00,22,13.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
08t,2026-08-13,23:00,34,18.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,PM25
100t,2026-08-13,23:00,19,11.3,23,45,8,11,1,0.10,3,7,0,0,23,PM10
101t,2026-08-13,23:00,16,9.4,10,20,-1,-1,18,3.20,1,2,0,1,18,CO
102t,2026-08-13,23:00,29,16.3,16,31,-1,-1,-1,-1,-1,-1,0,1,29,PM25
103t,2026-08-13,23:00,20,11.8,17,33,-1,-1,1,0.20,4,9,0,0,20,PM25
104t,2026-08-13,23:00,20,11.9,-1,-1,20,28,1,0.20,1,3,1,2,20,PM25
105t,2026-08-13,23:00,16,9.7,-999,-1,13,18,1,0.20,5,11,0,1,16,PM25
106t,2026-08-13,23:00,12,7.0,-999,-1,4,5,1,0.20,0,1,0,0,12,PM25
107t,2026-08-13,23:00,22,12.9,-1,-1,19,27,1,0.20,1,3,0,0,22,PM25
108t,2026-08-13,23:00,15,8.9,-1,-1,24,34,10,1.80,0,0,1,2,24,O3
109t,2026-08-13,23:00,22,12.9,-1,-1,18,25,1,0.20,-1,-1,-1,-1,22,PM25
110t,2026-08-13,23:00,33,17.8,-999,-1,23,32,2,0.30,1,2,0,0,33,PM25
111t,2026-08-13,23:00,13,7.8,-999,-1,22,31,1,0.10,0,0,0,0,22,O3
112t,2026-08-13,23:00,14,8.2,-999,-1,19,26,0,0.00,0,0,0,0,19,O3
113t,2026-08-13,23:00,12,7.3,9,17,35,41,1,0.10,0,0,0,0,35,O3
114t,2026-08-13,23:00,16,9.3,13,25,21,30,2,0.40,1,3,0,1,21,O3
115t,2026-08-13,23:00,17,9.9,11,21,9,13,1,0.20,0,1,0,1,17,PM25
116t,2026-08-13,23:00,13,7.8,10,20,19,26,1,0.10,1,2,0,0,19,O3
117t,2026-08-13,23:00,18,10.5,-999,-1,9,13,1,0.20,1,3,0,1,18,PM25
118t,2026-08-13,23:00,13,7.6,-1,-1,6,8,2,0.30,2,4,0,0,13,PM25
119t,2026-08-13,23:00,12,6.9,-1,-1,9,13,7,1.20,1,2,1,2,12,PM25
120t,2026-08-13,23:00,12,7.1,-1,-1,11,15,3,0.50,1,2,0,0,12,PM25
121t,2026-08-13,23:00,12,7.3,-1,-1,11,16,1,0.10,1,2,0,0,12,PM25
13t,2026-08-13,23:00,10,5.7,-1,-1,14,19,2,0.30,-1,-1,-1,-1,14,O3
14t,2026-08-13,23:00,29,16.2,-1,-1,9,12,1,0.20,6,14,1,2,29,PM25
16t,2026-08-13,23:00,19,11.1,11,22,-1,-1,-1,-1,-1,-1,-1,-1,19,PM25
17t,2026-08-13,23:00,22,13.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
19t,2026-08-13,23:00,22,12.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
20t,2026-08-13,23:00,25,15.0,12,24,-1,-1,-1,-1,-1,-1,-1,-1,25,PM25
21t,2026-08-13,23:00,13,7.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,PM25
22t,2026-08-13,23:00,13,7.8,10,19,-1,-1,-1,-1,-1,-1,-1,-1,13,PM25
